intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""38000bl*""","=""""",,"=""0.000395612526""","=""0.825090""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).18d""","=""2[5/2]*""","=""2""",,"=""""","=""L5455""",
"=""38000bl*""","=""1.7e+06""",E,"=""0.000395612526""","=""0.825090""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).18d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""110000""","=""""",,"=""0.000149600096""","=""0.8247251""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).17d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""58000bl*""","=""1.7e+06""",E,"=""0.000395612526""","=""0.824724""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).17d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""58000bl*""","=""""",,"=""0.000395612526""","=""0.824704""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).17d""","=""2[5/2]*""","=""2""",,"=""""","=""L5455""",
"=""190000*""","=""""",,"=""0.000395612526""","=""0.8247251""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).17d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""190000*""","=""6.e+05""",E,"=""0.000395612526""","=""0.8247215""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).17d""","=""2[7/2]*""","=""3""",,"=""T9787""","=""L8445""",
"=""140000""","=""""",,"=""0.000149600096""","=""0.8242829""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).16d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""190000""","=""""",,"=""0.000395612526""","=""0.8242829""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).16d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""120000bl*""","=""2.2e+06""",E,"=""0.000395612526""","=""0.824268""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).16d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""120000bl*""","=""""",,"=""0.000395612526""","=""0.824268""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).16d""","=""2[5/2]*""","=""2""",,"=""""","=""L5455""",
"=""160000*""","=""""",,"=""0.000000000000""","=""0.8237436""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.(2P*<3/2>).15d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""160000*""","=""7.e+05""",E,"=""0.000395612526""","=""0.8241346""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).17d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L8445""",
"=""49000bl*""","=""5.e+05""",E,"=""0.000149600096""","=""0.823748""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).15d""","=""2[1/2]*""","=""1""",,"=""T9787""","=""L5455""",
"=""49000bl*""","=""4.e+06""",E,"=""0.000149600096""","=""0.823748""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).15d""","=""2[1/2]*""","=""0""",,"=""T9787""","=""L5455""",
"=""49000bl*""","=""""",,"=""0.000149600096""","=""0.823748""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).15d""","=""2[3/2]*""","=""2""",,"=""""","=""L5455""",
"=""220000""","=""""",,"=""0.000149600096""","=""0.8237436""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).15d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""88000bl*""","=""2.0e+06""",E,"=""0.000149600096""","=""0.823705""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).16d""","=""2[3/2]*""","=""2""",,"=""T9787""","=""L5455""",
"=""88000bl*""","=""""",,"=""0.000149600096""","=""0.823696""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).17s""","=""2[1/2]*""","=""0""",,"=""""","=""L5455""",
"=""300000bl(O IV/2)""","=""""",,"=""0.000395612526""","=""0.8237436""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).15d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""130000bl*""","=""""",,"=""0.000395612526""","=""0.823729""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).15d""","=""2[5/2]*""","=""2""",,"=""""","=""L5455""",
