intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""13*""","=""4.51e+07""",B,"=""0.2002811""","=""0.6191297""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4d""","=""3D""","=""1""",,"=""u28""","=""L4743""",
"=""13*""","=""6.10e+07""",B,"=""0.20028670""","=""0.6191299""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""2""",,"=""u28""","=""L4743""",
"=""13*""","=""3.38e+07""",B,"=""0.20028670""","=""0.6191297""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""1""",,"=""u28""","=""L4743""",
"=""15*""","=""8.12e+07""",B,"=""0.2003080""","=""0.6191301""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""3""",,"=""u28""","=""L4743""",
"=""15*""","=""2.03e+07""",B,"=""0.2003080""","=""0.6191299""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""2""",,"=""u28""","=""L4743""",
"=""15*""","=""2.26e+06""",B,"=""0.2003080""","=""0.6191297""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""1""",,"=""u28""","=""L4743""",
"=""2""","=""""",,"=""0.518351912""","=""0.933520""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.5d""","=""1D*""","=""2""",,"=""""","=""L2771""",
"=""*""","=""""",,"=""9.036+y""","=""9.437+y""","=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""2""","=""1s.(2S).2p2.(3P).3p""","=""5S*""","=""2""",,"=""""","=""L10228""",
"=""*""","=""""",,"=""9.036+y""","=""9.437+y""","=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""1""","=""1s.(2S).2p2.(3P).3p""","=""5S*""","=""2""",,"=""""","=""L10228""",
"=""*""","=""""",,"=""9.036+y""","=""9.437+y""","=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""3""","=""1s.(2S).2p2.(3P).3p""","=""5S*""","=""2""",,"=""""","=""L10228""",
"=""*""","=""""",,"=""9.119+z""","=""9.514+z""","=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""2""","=""1s.(2S).2p2.(3P).4p""","=""5S*""","=""2""",,"=""""","=""L5846""",
"=""*""","=""""",,"=""9.119+z""","=""9.514+z""","=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""1""","=""1s.(2S).2p2.(3P).4p""","=""5S*""","=""2""",,"=""""","=""L5846""",
"=""*""","=""""",,"=""9.119+z""","=""9.514+z""","=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""3""","=""1s.(2S).2p2.(3P).4p""","=""5S*""","=""2""",,"=""""","=""L5846""",
"=""2*""","=""""",,"=""0.5439681""","=""0.934925""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.5d""","=""3D*""","=""""",,"=""""","=""L2771""",
"=""2*""","=""""",,"=""0.5439808""","=""0.934925""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.5d""","=""3D*""","=""""",,"=""""","=""L2771""",
"=""2*""","=""""",,"=""0.5439989""","=""0.934925""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.5d""","=""3D*""","=""""",,"=""""","=""L2771""",
"=""3bl""","=""""",,"=""0.518351912""","=""0.908246""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1D*""","=""2""",,"=""""","=""L2771""",
"=""40""","=""5.52e+08""",A,"=""0.000000000""","=""0.387884923""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.2p""","=""1P*""","=""1""",,"=""T7096c74""","=""L20591,L4743""",
"=""7""","=""4.7e+06""",C,"=""0.2002811""","=""0.58782633""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4s""","=""3S""","=""1""",,"=""u28""","=""L4743""",
"=""11""","=""1.41e+07""",C,"=""0.20028670""","=""0.58782633""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4s""","=""3S""","=""1""",,"=""u28""","=""L4743""",
"=""15""","=""2.35e+07""",C,"=""0.2003080""","=""0.58782633""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4s""","=""3S""","=""1""",,"=""u28""","=""L4743""",
"=""9bl*""","=""""",,"=""0.5439681""","=""0.9111151""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.4d""","=""3D*""","=""1""",,"=""""","=""L2771""",
"=""9bl*""","=""""",,"=""0.5439808""","=""0.9111210""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3D*""","=""2""",,"=""""","=""L2771""",
"=""9bl*""","=""""",,"=""0.5439989""","=""0.9111330""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3D*""","=""3""",,"=""""","=""L2771""",
"=""13""","=""1.07e+08""",A,"=""0.2002811""","=""0.565475273""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.3d""","=""3D""","=""1""",,"=""T7096c74""","=""L4743""",
"=""17*""","=""1.44e+08""",A,"=""0.20028670""","=""0.56547530""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""2""",,"=""T7096c74""","=""L5964""",
"=""17*""","=""8.04e+07""",A,"=""0.20028670""","=""0.565475273""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""1""",,"=""T7096c74""","=""L5964""",
"=""20*""","=""4.82e+07""",A,"=""0.2003080""","=""0.56547530""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""2""",,"=""T7096c74""","=""L5964""",
"=""20*""","=""1.92e+08""",A,"=""0.2003080""","=""0.56547530""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""3""",,"=""T7096c74""","=""L5964""",
"=""20*""","=""5.35e+06""",A,"=""0.2003080""","=""0.565475273""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""1""",,"=""T7096c74""","=""L5964""",
"=""12""","=""1.06e+08""",A,"=""0.20028670""","=""0.5439989""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p2""","=""3P""","=""2""",,"=""T7096c74""","=""L4743""",
"=""11""","=""1.41e+08""",A,"=""0.2002811""","=""0.5439808""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p2""","=""3P""","=""1""",,"=""T7096c74""","=""L4743""",
"=""12""","=""1.06e+08""",A,"=""0.20028670""","=""0.5439808""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p2""","=""3P""","=""1""",,"=""T7096c74""","=""L7412""",
"=""15""","=""3.17e+08""",A,"=""0.2003080""","=""0.5439989""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p2""","=""3P""","=""2""",,"=""T7096c74""","=""L4743""",
"=""11""","=""4.23e+08""",A,"=""0.20028670""","=""0.5439681""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p2""","=""3P""","=""0""",,"=""T7096c74""","=""L4743""",
"=""13""","=""1.76e+08""",A,"=""0.2003080""","=""0.5439808""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p2""","=""3P""","=""1""",,"=""T7096c74""","=""L4743""",
"=""9""","=""""",,"=""0.518351912""","=""0.8510696""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.3d""","=""1D*""","=""2""",,"=""""","=""L4743""",
"=""5""","=""""",,"=""0.5439681""","=""0.8583090""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3d""","=""3D*""","=""1""",,"=""""","=""L4743""",
"=""3""","=""""",,"=""0.5439808""","=""0.8583155""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3D*""","=""2""",,"=""""","=""L4743""",
"=""7*""","=""""",,"=""0.5439808""","=""0.8583090""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3D*""","=""1""",,"=""""","=""L4743""",
"=""7*""","=""""",,"=""0.5439989""","=""0.8583257""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""3""",,"=""""","=""L4743""",
"=""m""","=""""",,"=""0.5439989""","=""0.8583155""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""2""",,"=""""","=""L4743""",
"=""11""","=""""",,"=""0.47459647""","=""0.7796802""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2p.3s""","=""3P*""","=""2""",,"=""""","=""L4743""",
"=""10""","=""""",,"=""0.47459647""","=""0.7796439""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2p.3s""","=""3P*""","=""1""",,"=""""","=""L4743""",
"=""7""","=""""",,"=""0.47459647""","=""0.7796249""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2p.3s""","=""3P*""","=""0""",,"=""""","=""L7412""",
"=""12""","=""""",,"=""0.53680773""","=""0.8385305""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""2""",,"=""""","=""L4743""",
"=""9*""","=""""",,"=""0.53680438""","=""0.8385113""","=""1s2.2s.3p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""1""",,"=""""","=""L4743""",
"=""9*""","=""""",,"=""0.53680438""","=""0.8385113""","=""1s2.2s.3p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3P""","=""1""",,"=""""","=""L4743""",
"=""9""","=""""",,"=""0.53680773""","=""0.8385113""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""1""",,"=""""","=""L4743""",
"=""7""","=""""",,"=""0.53680438""","=""0.8385006""","=""1s2.2s.3p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""0""",,"=""""","=""L4743""",
"=""3*""","=""""",,"=""0.6088347""","=""0.9036741""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2p.4p""","=""3P""","=""2""",,"=""""","=""L2771""",
"=""3*""","=""""",,"=""0.6088347""","=""0.9036741""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2p.4p""","=""3P""","=""2""",,"=""""","=""L2771""",
"=""5*""","=""""",,"=""0.6088347""","=""0.9036553""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2p.4p""","=""3P""","=""1""",,"=""""","=""L2771""",
"=""5*""","=""""",,"=""0.6088347""","=""0.9036553""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2p.4p""","=""3P""","=""1""",,"=""""","=""L2771""",
"=""5*""","=""""",,"=""0.6088347""","=""0.9036553""","=""1s2.2s.4p""","=""3P*""","=""0""","=""1s2.2p.4p""","=""3P""","=""1""",,"=""""","=""L2771""",
"=""5*""","=""""",,"=""0.6088347""","=""0.9036451""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2p.4p""","=""3P""","=""0""",,"=""""","=""L2771""",
"=""5*""","=""""",,"=""0.56547530""","=""0.8583257""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3d""","=""3D*""","=""3""",,"=""""","=""L4743""",
"=""5*""","=""""",,"=""0.56547530""","=""0.8583257""","=""1s2.2s.3d""","=""3D""","=""3""","=""1s2.2p.3d""","=""3D*""","=""3""",,"=""""","=""L4743""",
"=""5*""","=""""",,"=""0.565475273""","=""0.8583155""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3d""","=""3D*""","=""2""",,"=""""","=""L4743""",
"=""5*""","=""""",,"=""0.56547530""","=""0.8583155""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3d""","=""3D*""","=""2""",,"=""""","=""L4743""",
"=""5*""","=""""",,"=""0.56547530""","=""0.8583155""","=""1s2.2s.3d""","=""3D""","=""3""","=""1s2.2p.3d""","=""3D*""","=""2""",,"=""""","=""L4743""",
"=""7*""","=""""",,"=""0.565475273""","=""0.8583090""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3d""","=""3D*""","=""1""",,"=""""","=""L4743""",
"=""7*""","=""""",,"=""0.56547530""","=""0.8583090""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3d""","=""3D*""","=""1""",,"=""""","=""L4743""",
"=""2bl*""","=""""",,"=""[0.6384829]""","=""0.9313093""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2p.5p""","=""3P""","=""2""",,"=""""","=""L2771""",
"=""2bl*""","=""""",,"=""[0.6384829]""","=""0.9313093""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2p.5p""","=""3P""","=""2""",,"=""""","=""L2771""",
"=""2bl*""","=""""",,"=""[0.6384829]""","=""0.9312936""","=""1s2.2s.5p""","=""3P*""","=""0""","=""1s2.2p.5p""","=""3P""","=""1""",,"=""""","=""L2771""",
"=""2bl*""","=""""",,"=""[0.6384829]""","=""0.9312936""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2p.5p""","=""3P""","=""1""",,"=""""","=""L2771""",
"=""2bl*""","=""""",,"=""[0.6384829]""","=""0.9312936""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2p.5p""","=""3P""","=""1""",,"=""""","=""L2771""",
"=""3*""","=""""",,"=""[0.6384829]""","=""0.9312762""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2p.5p""","=""3P""","=""0""",,"=""""","=""L2771""",
"=""2*""","=""""",,"=""0.6191299""","=""0.9111330""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2p.4d""","=""3D*""","=""3""",,"=""""","=""L2771""",
"=""2*""","=""""",,"=""0.6191301""","=""0.9111330""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2p.4d""","=""3D*""","=""3""",,"=""""","=""L2771""",
"=""2bl*""","=""""",,"=""0.6191297""","=""0.9111210""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2p.4d""","=""3D*""","=""2""",,"=""""","=""L2771""",
"=""2bl*""","=""""",,"=""0.6191299""","=""0.9111210""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2p.4d""","=""3D*""","=""2""",,"=""""","=""L2771""",
"=""2bl*""","=""""",,"=""0.6191301""","=""0.9111210""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2p.4d""","=""3D*""","=""2""",,"=""""","=""L2771""",
"=""3*""","=""""",,"=""0.6191297""","=""0.9111151""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2p.4d""","=""3D*""","=""1""",,"=""""","=""L2771""",
"=""3*""","=""""",,"=""0.6191299""","=""0.9111151""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2p.4d""","=""3D*""","=""1""",,"=""""","=""L2771""",
"=""3bl*""","=""""",,"=""0.6218581""","=""0.9133797?""","=""1s2.2s.4f""","=""3F*""","=""4""","=""1s2.2p.4f""","=""3F""","=""4""",,"=""""","=""L2771""",
"=""3bl*""","=""""",,"=""0.62185815""","=""0.9133797?""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2p.4f""","=""3F""","=""4""",,"=""""","=""L2771""",
"=""3bl*""","=""""",,"=""0.62185812""","=""0.9133680?""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2p.4f""","=""3F""","=""3""",,"=""""","=""L2771""",
"=""3bl*""","=""""",,"=""0.62185815""","=""0.9133680?""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2p.4f""","=""3F""","=""3""",,"=""""","=""L2771""",
"=""3bl*""","=""""",,"=""0.6218581""","=""0.9133680?""","=""1s2.2s.4f""","=""3F*""","=""4""","=""1s2.2p.4f""","=""3F""","=""3""",,"=""""","=""L2771""",
"=""5bl""","=""""",,"=""0.6447216""","=""0.9353346?""","=""1s2.2s.5f""","=""1F*""","=""3""","=""1s2.2p.5f""","=""1F""","=""3""",,"=""""","=""L2771""",
"=""3""","=""""",,"=""0.387884923""","=""0.678378""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.12d""","=""1D""","=""2""",,"=""""","=""L3514""",
"=""7""","=""""",,"=""0.6218605""","=""0.9121103?""","=""1s2.2s.4f""","=""1F*""","=""3""","=""1s2.2p.4f""","=""1F""","=""3""",,"=""""","=""L2771""",
"=""5""","=""""",,"=""0.6537992""","=""0.9434272""","=""1s2.2s.6p""","=""1P*""","=""1""","=""1s2.2p.6p""","=""1P""","=""1""",,"=""""","=""L2771""",
"=""4""","=""""",,"=""0.387884923""","=""0.677085""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.11d""","=""1D""","=""2""",,"=""""","=""L3514""",
"=""9""","=""""",,"=""0.6389858""","=""0.9272080""","=""1s2.2s.5p""","=""1P*""","=""1""","=""1s2.2p.5p""","=""1P""","=""1""",,"=""""","=""L2771""",
"=""1""","=""""",,"=""0.387884923""","=""0.675828""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.11s""","=""1S""","=""0""",,"=""""","=""L3514""",
"=""6""","=""""",,"=""0.387884923""","=""0.6753945""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.10d""","=""1D""","=""2""",,"=""""","=""L2771""",
"=""3""","=""""",,"=""0.387884923""","=""0.673704""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.10s""","=""1S""","=""0""",,"=""""","=""L3514""",
"=""8""","=""5.08e+06""",B,"=""0.387884923""","=""0.6731252""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.9d""","=""1D""","=""2""",,"=""u28""","=""L2771""",
"=""11""","=""""",,"=""0.6108660""","=""0.8947920""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2p.4p""","=""1P""","=""1""",,"=""""","=""L2031""",
"=""4""","=""1.14e+06""",B,"=""0.387884923""","=""0.670771""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.9s""","=""1S""","=""0""",,"=""u28""","=""L3514""",
"=""9""","=""7.16e+06""",B,"=""0.387884923""","=""0.6699628""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.8d""","=""1D""","=""2""",,"=""u28""","=""L4743""",
"=""6""","=""1.52e+06""",B,"=""0.387884923""","=""0.6665615""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.8s""","=""1S""","=""0""",,"=""u28""","=""L2771""",
"=""10""","=""1.06e+07""",B,"=""0.387884923""","=""0.6653849""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.7d""","=""1D""","=""2""",,"=""u28""","=""L4743""",
"=""35""","=""1.70e+07""",B,"=""0.2002811""","=""0.47459647""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.3s""","=""3S""","=""1""",,"=""T7096c74""","=""L4743""",
"=""40""","=""5.10e+07""",B,"=""0.20028670""","=""0.47459647""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3s""","=""3S""","=""1""",,"=""T7096c74""","=""L4743""",
"=""45""","=""8.51e+07""",B,"=""0.2003080""","=""0.47459647""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3s""","=""3S""","=""1""",,"=""T7096c74""","=""L4743""",
"=""8bl""","=""2.10e+06""",B,"=""0.387884923""","=""0.6601982""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.7s""","=""1S""","=""0""",,"=""u28""","=""L2771""",
"=""11""","=""1.64e+07""",B,"=""0.387884923""","=""0.6584016""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.6d""","=""1D""","=""2""",,"=""u28""","=""L4743""",
"=""1""","=""""",,"=""0.587114810""","=""0.8510696""","=""1s2.2s.3d""","=""1D""","=""2""","=""1s2.2p.3d""","=""1D*""","=""2""",,"=""""","=""L4743""",
"=""17""","=""""",,"=""0.548468340""","=""0.8121320""","=""1s2.2s.3p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",,"=""""","=""L4743""",
"=""11""","=""3.11e+06""",B,"=""0.387884923""","=""0.6499271""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.6s""","=""1S""","=""0""",,"=""u28""","=""L4743""",
"=""17""","=""2.74e+07""",B,"=""0.387884923""","=""0.64702153""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.5d""","=""1D""","=""2""",,"=""u28""","=""L4743""",
"=""5""","=""""",,"=""0.6389858""","=""0.8947920""","=""1s2.2s.5p""","=""1P*""","=""1""","=""1s2.2p.4p""","=""1P""","=""1""",,"=""""","=""L2771""",
"=""13""","=""5.08e+06""",B,"=""0.387884923""","=""0.6317113""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.5s""","=""1S""","=""0""",,"=""u28""","=""L4743""",
"=""22""","=""4.87e+07""",B,"=""0.387884923""","=""0.6267782""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.4d""","=""1D""","=""2""",,"=""u28""","=""L4743""",
"=""3""","=""""",,"=""0.5439808""","=""0.7796802""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3s""","=""3P*""","=""2""",,"=""""","=""L483""",
"=""5""","=""""",,"=""0.5439989""","=""0.7796802""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3s""","=""3P*""","=""2""",,"=""""","=""L483""",
"=""1""","=""""",,"=""0.5439681""","=""0.7796439""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3s""","=""3P*""","=""1""",,"=""""","=""L483""",
"=""2""","=""""",,"=""0.5439808""","=""0.7796439""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3s""","=""3P*""","=""1""",,"=""""","=""L483""",
"=""3*""","=""""",,"=""0.5439989""","=""0.7796439""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3s""","=""3P*""","=""1""",,"=""""","=""L483""",
"=""3*""","=""""",,"=""0.5439808""","=""0.7796249""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3s""","=""3P*""","=""0""",,"=""""","=""L483""",
"=""6*""","=""""",,"=""0.56547530""","=""0.7796802""","=""1s2.2s.3d""","=""3D""","=""3""","=""1s2.2p.3s""","=""3P*""","=""2""",,"=""""","=""L7412""",
"=""6*""","=""""",,"=""0.56547530""","=""0.7796802""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3s""","=""3P*""","=""2""",,"=""""","=""L7412""",
"=""6*""","=""""",,"=""0.565475273""","=""0.7796802""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3s""","=""3P*""","=""2""",,"=""""","=""L7412""",
"=""5*""","=""""",,"=""0.565475273""","=""0.7796439""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3s""","=""3P*""","=""1""",,"=""""","=""L7412""",
"=""5*""","=""""",,"=""0.56547530""","=""0.7796439""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2p.3s""","=""3P*""","=""1""",,"=""""","=""L7412""",
"=""2*""","=""""",,"=""0.565475273""","=""0.7796249""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2p.3s""","=""3P*""","=""0""",,"=""""","=""L7412""",
"=""19""","=""1.01e+07""",B,"=""0.387884923""","=""0.59456017""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.4s""","=""1S""","=""0""",,"=""u28""","=""L4743""",
"=""7""","=""""",,"=""0.6108660""","=""0.8121320""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",,"=""""","=""L2771""",
"=""""","=""1.65e-04""",B,"=""0.000000000""","=""0.2003080""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.2p""","=""3P*""","=""2""",M2,"=""T7096c75""","=""""",
"=""""","=""4.2e-01""",E,"=""0.000000000""","=""0.20028670""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.2p""","=""3P*""","=""1""",,"=""T7096c74""","=""L7430""",
"=""30""","=""7.62e+07""",B,"=""0.387884923""","=""0.587114810""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.3d""","=""1D""","=""2""",,"=""T7096c74""","=""L21345,L4743""",
"=""2*""","=""""",,"=""0.47459647""","=""0.6680423""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.8p""","=""3P*""","=""0""",,"=""""","=""L483""",
"=""2*""","=""""",,"=""0.47459647""","=""0.6680422""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.8p""","=""3P*""","=""1""",,"=""""","=""L483""",
"=""2*""","=""""",,"=""0.47459647""","=""0.6680421""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.8p""","=""3P*""","=""2""",,"=""""","=""L483""",
"=""3*""","=""""",,"=""0.47459647""","=""0.6624669""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.7p""","=""3P*""","=""2""",,"=""""","=""L483""",
"=""3*""","=""""",,"=""0.47459647""","=""0.6624669""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.7p""","=""3P*""","=""1""",,"=""""","=""L483""",
"=""3*""","=""""",,"=""0.47459647""","=""0.6624668""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.7p""","=""3P*""","=""0""",,"=""""","=""L483""",
"=""""","=""1.03e-06""",B,"=""0.2002811""","=""0.387884923""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.2p""","=""1P*""","=""1""",M1,"=""T7096c75""","=""L5964""",
"=""""","=""7.68e-07""",B,"=""0.20028670""","=""0.387884923""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.2p""","=""1P*""","=""1""",M1,"=""T7096c75""","=""L5964""",
"=""""","=""2.75e-07""",B,"=""0.20028670""","=""0.387884923""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.2p""","=""1P*""","=""1""",E2,"=""T7096c75""","=""""",
"=""""","=""1.28e-06""",B,"=""0.2003080""","=""0.387884923""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.2p""","=""1P*""","=""1""",M1,"=""T7096c75""","=""L5964""",
"=""""","=""2.41e-07""",B,"=""0.2003080""","=""0.387884923""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.2p""","=""1P*""","=""1""",E2,"=""T7096c75""","=""""",
"=""5*""","=""""",,"=""0.47459647""","=""0.6536579""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""2""",,"=""""","=""L483""",
"=""5*""","=""""",,"=""0.47459647""","=""0.6536579""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""1""",,"=""""","=""L483""",
"=""5*""","=""""",,"=""0.47459647""","=""0.6536577""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""0""",,"=""""","=""L483""",
"=""""","=""3.1e+05""",C,"=""0.49825667""","=""[0.671781]""","=""1s2.2s.3s""","=""1S""","=""0""","=""1s2.2s.9p""","=""1P*""","=""1""",,"=""u28""","=""""",
"=""5""","=""""",,"=""0.6389858""","=""0.8121320""","=""1s2.2s.5p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",,"=""""","=""L2771""",
"=""""","=""3.7e+05""",C,"=""0.49825667""","=""[0.668047]""","=""1s2.2s.3s""","=""1S""","=""0""","=""1s2.2s.8p""","=""1P*""","=""1""",,"=""u28""","=""""",
