intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""30g,a*""","=""""",,"=""0.00000000""","=""0.957a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).8s""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.9556a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).6d""","=""3D*""","=""1""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.9556a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).6d""","=""3D*""","=""2""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.9556a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).6d""","=""3D*""","=""3""",,"=""""","=""L6752""",
"=""40g,a""","=""""",,"=""0.00000000""","=""0.9545a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).6d""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00360912""","=""0.9545a""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).6d""","=""3P*""","=""0""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00360912""","=""0.9545a""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).6d""","=""3P*""","=""1""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00360912""","=""0.9545a""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).6d""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.9441a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).7s""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.9441a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).7s""","=""3P*""","=""1""",,"=""""","=""L6772""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.9420a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).5d""","=""3D*""","=""1""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.9420a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).5d""","=""3D*""","=""2""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.9420a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).5d""","=""3D*""","=""3""",,"=""""","=""L6752""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.9403a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).5d""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.9403a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).5d""","=""3P*""","=""1""",,"=""""","=""L6772""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.920a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).6s""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.920a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).6s""","=""3P*""","=""1""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00360912""","=""0.920a""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).6s""","=""3P*""","=""0""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00360912""","=""0.920a""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).6s""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00360912""","=""0.920a""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).6s""","=""3P*""","=""1""",,"=""""","=""L6772""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.9162a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).4d""","=""3D*""","=""1""",,"=""""","=""L6752""",
