intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""*""","=""""",,"=""0.0000000""","=""0.3931840""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.18p""","=""2P*""","=""1/2""",,"=""""","=""L7397""",
"=""*""","=""""",,"=""0.0000000""","=""0.3931840""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.18p""","=""2P*""","=""3/2""",,"=""""","=""L7397""",
"=""*""","=""""",,"=""0.0000000""","=""0.3928055""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.17p""","=""2P*""","=""3/2""",,"=""""","=""L7397""",
"=""*""","=""""",,"=""0.0000000""","=""0.3928055""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.17p""","=""2P*""","=""1/2""",,"=""""","=""L7397""",
"=""*""","=""""",,"=""0.0000000""","=""0.3923491""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.16p""","=""2P*""","=""3/2""",,"=""""","=""L7397""",
"=""*""","=""""",,"=""0.0000000""","=""0.3923491""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.16p""","=""2P*""","=""1/2""",,"=""""","=""L7397""",
"=""*""","=""""",,"=""0.0000000""","=""0.3918039""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.15p""","=""2P*""","=""3/2""",,"=""""","=""L7397""",
"=""*""","=""""",,"=""0.0000000""","=""0.3918039""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.15p""","=""2P*""","=""1/2""",,"=""""","=""L7397""",
"=""*""","=""""",,"=""0.0000000""","=""0.3911467""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.14p""","=""2P*""","=""1/2""",,"=""""","=""L7397""",
"=""*""","=""""",,"=""0.0000000""","=""0.3911467""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.14p""","=""2P*""","=""3/2""",,"=""""","=""L7397""",
"=""*""","=""1.09e+05""",B',"=""0.0000000""","=""0.3903223""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.13p""","=""2P*""","=""3/2""",,"=""T117""","=""L7397""",
"=""*""","=""1.09e+05""",B',"=""0.0000000""","=""0.3903223""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.13p""","=""2P*""","=""1/2""",,"=""T117""","=""L7397""",
"=""*""","=""1.34e+05""",B',"=""0.0000000""","=""0.3892854""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.12p""","=""2P*""","=""3/2""",,"=""T117""","=""L7397""",
"=""*""","=""1.34e+05""",B',"=""0.0000000""","=""0.3892854""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.12p""","=""2P*""","=""1/2""",,"=""T117""","=""L7397""",
"=""*""","=""1.65e+05""",B',"=""0.0000000""","=""0.387918""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.11p""","=""2P*""","=""1/2""",,"=""T117""","=""L7397""",
"=""*""","=""1.65e+05""",B',"=""0.0000000""","=""0.387918""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.11p""","=""2P*""","=""3/2""",,"=""T117""","=""L7397""",
