intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""1.31e+07""",C+,"=""0.00144222""","=""1.181891""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""2""",,"=""T5803""","=""""",
"=""""","=""5.12e+06""",C,"=""0.00206837""","=""1.182247""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",,"=""T5803""","=""""",
"=""""","=""9.58e+06""",C,"=""0.00206837""","=""1.181941""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""1""",,"=""T5803""","=""""",
"=""70""","=""""",,"=""0.00000000""","=""1.175341""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).5s""","=""3D*""","=""3""",,"=""""","=""L3760""",
"=""""","=""2.75e+08""",B,"=""0.00000000""","=""1.15129684""","=""2s2.2p4""","=""3P""","=""2""","=""2s.2p5""","=""3P*""","=""1""",,"=""T5713LS""","=""""",
"=""70""","=""4.94e+08""",B,"=""0.00000000""","=""1.15062862""","=""2s2.2p4""","=""3P""","=""2""","=""2s.2p5""","=""3P*""","=""2""",,"=""T5713LS""","=""L3760""",
"=""""","=""6.59e+08""",B,"=""0.00144222""","=""1.15169348""","=""2s2.2p4""","=""3P""","=""1""","=""2s.2p5""","=""3P*""","=""0""",,"=""T5713LS""","=""""",
"=""""","=""1.64e+08""",B,"=""0.00144222""","=""1.15129684""","=""2s2.2p4""","=""3P""","=""1""","=""2s.2p5""","=""3P*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""2.19e+08""",B,"=""0.00206837""","=""1.15129684""","=""2s2.2p4""","=""3P""","=""0""","=""2s.2p5""","=""3P*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""1.64e+08""",B,"=""0.00144222""","=""1.15062862""","=""2s2.2p4""","=""3P""","=""1""","=""2s.2p5""","=""3P*""","=""2""",,"=""T5713LS""","=""""",
"=""90""","=""7.02e+07""",C,"=""0.00000000""","=""1.133036""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",,"=""T5803""","=""L3760""",
"=""""","=""1.21e+06""",D,"=""0.00000000""","=""1.132377""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",,"=""T5803""","=""""",
"=""""","=""1.10e+07""",C+,"=""0.00000000""","=""1.132319""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""2""",,"=""T5803""","=""""",
