"=""1*""","=""8.2750e+05""",AAA,"=""[1.540831989759]""","=""[1.78488270611]""","=""1s.2p""","=""3P*""","=""2""","=""1s.7s""","=""3S""","=""1""",,"=""T8636c73""","=""L366""",
"=""1*""","=""4.9650e+05""",AAA,"=""[1.540832686199]""","=""[1.78488270611]""","=""1s.2p""","=""3P*""","=""1""","=""1s.7s""","=""3S""","=""1""",,"=""T8636c73""","=""L366""",
"=""""","=""1.6550e+05""",AAA,"=""[1.540841688744]""","=""[1.78488270611]""","=""1s.2p""","=""3P*""","=""0""","=""1s.7s""","=""3S""","=""1""",,"=""T8636c73""","=""""",
"=""10*""","=""1.7876e+05""",AAA,"=""[1.540831989759]""","=""[1.779340746492]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""1""",,"=""T8636c73""","=""L14926""",
"=""10*""","=""1.6087e+06""",AAA,"=""[1.540831989759]""","=""[1.779340696678]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""2""",,"=""T8636c73""","=""L14926""",
"=""10*""","=""6.4353e+06""",AAA,"=""[1.540831989759]""","=""[1.779340693229]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""3""",,"=""T8636c73""","=""L14926""",
"=""10*""","=""2.6814e+06""",AAA,"=""[1.540832686199]""","=""[1.779340746492]""","=""1s.2p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""1""",,"=""T8636c73""","=""L14926""",
"=""10*""","=""4.8261e+06""",AAA,"=""[1.540832686199]""","=""[1.779340696678]""","=""1s.2p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""2""",,"=""T8636c73""","=""L14926""",
"=""1""","=""3.5752e+06""",AAA,"=""[1.540841688744]""","=""[1.779340746492]""","=""1s.2p""","=""3P*""","=""0""","=""1s.6d""","=""3D""","=""1""",,"=""T8636c73""","=""L366""",
"=""0""","=""9.6470e+05""",AAA,"=""[1.55949592792]""","=""[1.797136993059]""","=""1s.2p""","=""1P*""","=""1""","=""1s.10d""","=""1D""","=""2""",,"=""T8636c73""","=""L551,L366""",
"=""""","=""3.7425e+05""",AAA,"=""[1.55949592792]""","=""[1.796855192986]""","=""1s.2p""","=""1P*""","=""1""","=""1s.10s""","=""1S""","=""0""",,"=""T8636c73""","=""""",
"=""3*""","=""1.3592e+06""",AAA,"=""[1.540831989759]""","=""[1.77638862848]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6s""","=""3S""","=""1""",,"=""T8636c73""","=""L366""",
"=""3*""","=""8.1551e+05""",AAA,"=""[1.540832686199]""","=""[1.77638862848]""","=""1s.2p""","=""3P*""","=""1""","=""1s.6s""","=""3S""","=""1""",,"=""T8636c73""","=""L366""",
"=""1""","=""2.7184e+05""",AAA,"=""[1.540841688744]""","=""[1.77638862848]""","=""1s.2p""","=""3P*""","=""0""","=""1s.6s""","=""3S""","=""1""",,"=""T8636c73""","=""L366""",
