intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""200""","=""5.00e+06""",D+,"=""0.00203356""","=""0.4862725""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p.3d""","=""1F*""","=""3""",,"=""T5814""","=""L3521""",
"=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""4.45e+00""",D,"=""0.05739934""","=""0.53938874""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",E2,"=""T5785""","=""""",
"=""""","=""2.28e-03""",E,"=""0.05739934""","=""0.5393832""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",E2,"=""T5785""","=""""",
"=""""","=""9.32e+01""",D+,"=""0.05739934""","=""0.53884963""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",E2,"=""T5785""","=""""",
"=""200w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""4.66e+00""",D,"=""0.05739934""","=""0.53865808""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",E2,"=""T5785""","=""""",
"=""""","=""1.09e+02""",D+,"=""0.05739934""","=""0.53864958""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",E2,"=""T5785""","=""""",
"=""""","=""3.03e+01""",D+,"=""0.05739934""","=""0.53796639""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",E2,"=""T5785""","=""""",
"=""1000w""","=""1.00e+08""",C,"=""0.05739934""","=""0.5366761""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.4d""","=""1F*""","=""3""",,"=""T5071""","=""L3521""",
"=""50w""","=""4.87e+06""",D,"=""0.05739934""","=""0.53583896""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.4d""","=""1P*""","=""1""",,"=""T5071""","=""L3521""",
"=""""","=""3.40e+01""",D+,"=""0.05739934""","=""0.53572369""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",E2,"=""T5785""","=""""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""2.79e+07""",B,"=""0.00000000""","=""0.46079491""","=""3s2.3p2""","=""3P""","=""0""","=""3s2.3p.3d""","=""3P*""","=""1""",,"=""T5814""","=""""",
"=""""","=""8.69e+07""",B,"=""0.00070272""","=""0.4611234""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p.3d""","=""3P*""","=""0""",,"=""T5814""","=""""",
"=""""","=""2.07e+07""",B,"=""0.00070272""","=""0.46079491""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p.3d""","=""3P*""","=""1""",,"=""T5814""","=""""",
"=""""","=""2.18e+07""",B,"=""0.00070272""","=""0.46018838""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p.3d""","=""3P*""","=""2""",,"=""T5814""","=""""",
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""3.65e+07""",B,"=""0.00203356""","=""0.46079491""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p.3d""","=""3P*""","=""1""",,"=""T5814""","=""""",
"=""""","=""6.58e+07""",B,"=""0.00203356""","=""0.46018838""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p.3d""","=""3P*""","=""2""",,"=""T5814""","=""""",
"=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
