intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""a""","=""""",,"=""0.00013931""","=""0.6081511""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.24d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6079956""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.23d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6079956""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.23d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6078190""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.22d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6078190""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.22d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6076163""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.21d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6076163""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.21d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6073826""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.20d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6073826""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.20d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6071110""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.19d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6071110""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.19d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6067927""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.18d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6067927""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.18d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6064162""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.17d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6064162""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.17d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6059667""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.16d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6059667""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.16d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6054243""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.15d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6054243""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.15d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6047616""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.14d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6047616""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.14d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6039393""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.13d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6039393""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.13d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6029028""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.12d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6029028""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.12d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.6015692""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.11d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.6015692""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.11d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.5998155""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.10d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.5998155""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.10d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.5978767""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.10s""","=""2S""","=""1/2""",,"=""""","=""L2166""",
