intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""475g,a""","=""""",,"=""0.00102117""","=""0.707389""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p.(3P*).5p""","=""""","=""1/2?""",,"=""""","=""L3597""",
"=""705g,a""","=""""",,"=""0.00000000""","=""0.665690""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s.3p.(3P*).4p""","=""2S""","=""1/2""",,"=""""","=""L3597""",
"=""1130g,a""","=""""",,"=""0.00102117""","=""0.665690""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p.(3P*).4p""","=""2S""","=""1/2""",,"=""""","=""L3597""",
"=""2350g,a""","=""""",,"=""0.00102117""","=""0.65295""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p.(3P*).4p""","=""2D""","=""5/2""",,"=""""","=""L3597""",
"=""4370g,a""","=""""",,"=""0.00000000""","=""0.644844""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s.3p.(3P*).4p""","=""2P""","=""3/2""",,"=""""","=""L3597""",
"=""1150g,a""","=""""",,"=""0.00000000""","=""0.644351""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s.3p.(3P*).4p""","=""2P""","=""1/2""",,"=""""","=""L3597""",
"=""1870g,a""","=""""",,"=""0.00102117""","=""0.644844""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p.(3P*).4p""","=""2P""","=""3/2""",,"=""""","=""L3597""",
"=""1000g,a""","=""""",,"=""0.00102117""","=""0.644351""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p.(3P*).4p""","=""2P""","=""1/2""",,"=""""","=""L3597""",
"=""630g,a""","=""""",,"=""0.00000000""","=""0.642995""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s.3p.(3P*).4p""","=""""","=""3/2?""",,"=""""","=""L3597""",
"=""1040g,a""","=""""",,"=""0.00102117""","=""0.642995""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p.(3P*).4p""","=""""","=""3/2?""",,"=""""","=""L3597""",
"=""800g,a""","=""""",,"=""0.00102117""","=""0.640490""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p.(3P*).4p""","=""""","=""3/2?""",,"=""""","=""L3597""",
"=""380g,a""","=""""",,"=""0.00000000""","=""0.636796""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s.3p.(3P*).4p""","=""""","=""3/2?""",,"=""""","=""L3597""",
"=""315g,a""","=""""",,"=""0.00000000""","=""0.636423""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s.3p.(3P*).4p""","=""""","=""1/2?""",,"=""""","=""L3597""",
