intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""1.40e+06""",C,"=""0.26280309""","=""1.094888""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",,"=""T5714""","=""""",
"=""175""","=""6.35e+07""",C,"=""0.17518621""","=""1.00569675""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",,"=""u18,LS""","=""L3513""",
"=""115""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
"=""""","=""4.23e+06""",C,"=""0.17518621""","=""1.00500276""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",,"=""u18,LS""","=""""",
"=""115""","=""5.91e+07""",C,"=""0.17526560""","=""1.00500276""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",,"=""u18,LS""","=""L3513""",
"=""105""","=""3.60e+07""",D+,"=""0.17518621""","=""1.00333996""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""u18,LS""","=""L3513""",
"=""40""","=""4.00e+06""",D+,"=""0.17526560""","=""1.00333996""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""u18,LS""","=""L3513""",
"=""90""","=""3.99e+07""",D+,"=""0.17526560""","=""1.00271926""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",,"=""u18,LS""","=""L3513""",
"=""""","=""3.04e+06""",C,"=""0.26279958""","=""1.086321""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",,"=""T5714""","=""""",
"=""""","=""7.39e+05""",C,"=""0.26280309""","=""1.086321""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",,"=""T5714""","=""""",
"=""""","=""3.52e+06""",C+,"=""0.26280309""","=""1.086321""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",,"=""T5714""","=""""",
"=""360""","=""1.51e+08""",B,"=""0.00000000""","=""0.80346935""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p4""","=""4P""","=""1/2""",,"=""T7370""","=""L3513""",
"=""385""","=""1.49e+08""",B,"=""0.00000000""","=""0.80329257""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p4""","=""4P""","=""3/2""",,"=""T7370""","=""L3513""",
"=""410""","=""1.44e+08""",B,"=""0.00000000""","=""0.80289243""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p4""","=""4P""","=""5/2""",,"=""T7370""","=""L3513""",
"=""105""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
"=""""","=""4.94e+04""",A,"=""0.00000000""","=""0.78569910""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""2.72e+04""",A,"=""0.00000000""","=""0.78494129""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""",,"=""T7370""","=""""",
"=""130""","=""3.25e+07""",B,"=""0.17518621""","=""0.95813998""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",,"=""T7370""","=""L3513""",
"=""""","=""2.53e+05""",B,"=""0.17526560""","=""0.95813998""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",,"=""T7370""","=""""",
"=""60""","=""2.98e+06""",B,"=""0.17518621""","=""0.95792283""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",,"=""T7370""","=""L3513""",
"=""105""","=""2.82e+07""",B,"=""0.17526560""","=""0.95792283""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",,"=""T7370""","=""L3513""",
"=""""","=""1.69e+06""",B,"=""0.17518621""","=""0.95699079""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""",,"=""T7370""","=""""",
"=""""","=""8.31e+04""",B,"=""0.17518621""","=""0.9569083""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",,"=""T7370""","=""""",
"=""""","=""1.99e+05""",B,"=""0.17526560""","=""0.9569083""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",,"=""T7370""","=""""",
"=""""","=""2.43e+04""",B,"=""0.17518621""","=""0.9567964""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""6.79e+04""",B,"=""0.17526560""","=""0.9567964""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""8.4e+03""",C,"=""0.17526560""","=""0.9566880""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",,"=""T7370""","=""""",
"=""270""","=""1.10e+08""",A,"=""0.17518621""","=""0.95574918""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""7/2""",,"=""T7370""","=""L3513""",
"=""""","=""5.0e+02""",E,"=""0.17526560""","=""0.9557925""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",,"=""T7370""","=""""",
"=""""","=""1.17e+04""",C,"=""0.17518621""","=""0.9555522""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",,"=""T7370""","=""""",
