intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""100""","=""5.0e+06""",E,"=""0.58539423""","=""0.7210144""","=""3s2.3p2.(3P).4p""","=""2S*""","=""1/2""","=""3s2.3p2.(3P).5d""","=""2P""","=""3/2""",,"=""T1619CA,LS""","=""L5148""",
"=""""","=""2.0e+05""",E,"=""0.59572768""","=""0.7264483""","=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.4e+05""",E,"=""0.59642542""","=""0.7268427""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""5/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""5.4e+04""",E,"=""0.59765568""","=""0.7277717""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""7/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""3.2e+05""",E,"=""0.59642542""","=""0.7264483""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""3.7e+05""",E,"=""0.59765568""","=""0.7268427""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""5/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""2.9e+05""",E,"=""0.59765568""","=""0.7264483""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L5148""",
"=""""","=""3.6e+05""",E,"=""0.59950851""","=""0.7277717""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""7/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.3e+05""",E,"=""0.59950851""","=""0.7268427""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""5/2""",,"=""T1619CA,LS""","=""""",
"=""100""","=""5.1e+06""",E,"=""0.59572768""","=""0.7229936""","=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p2.(3P).5d""","=""4F""","=""3/2""",,"=""T1619CA,LS""","=""L5148""",
"=""180""","=""5.0e+06""",E,"=""0.59642542""","=""0.7235652""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).5d""","=""4F""","=""5/2""",,"=""T1619CA,LS""","=""L5148""",
