intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""a""","=""""",,"=""0.000000000""","=""1.5837923""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).11d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5833399""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).12s""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5824609""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).20d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5821900""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).19d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5821098""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).20s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5820470""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5818730""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).18d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5817774""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).19s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5814985""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).17d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5814417""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).11s""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5813797""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).18s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5810493""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).16d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5809125""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).17s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5805119""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).15d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5805083""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).15d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5803427""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).16s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5798535""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).14d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5798438""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).14d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5796885""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).9d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5796432""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).15s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5790360""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).13d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5790216""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).13d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5788564""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).10s""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5787652""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).14s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5780054""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).12d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5779839""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).12d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5776662""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5766824""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).11d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5766558""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).11d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
