intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""18000""","=""1.6e+07""",D,"=""0.66056444""","=""0.76988678""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",,"=""T1277n,T1619CA,LS""","=""L298""",
"=""99900""","=""2.8e+07""",D,"=""0.65573285""","=""0.76449872""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""",,"=""T1277n,T1619CA,LS""","=""L298""",
"=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""15000""","=""2.4e+07""",D,"=""0.66364880""","=""0.77173964""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""",,"=""T1277LS""","=""L298""",
"=""2200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""2200""","=""1.9e+06""",D,"=""0.67639568""","=""0.78294185""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2S*""","=""1/2""",,"=""T1277""","=""L298""",
"=""20000""","=""1.2e+07""",D,"=""0.66364880""","=""0.76988678""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",,"=""T1277LS""","=""L298""",
"=""750""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""75000""","=""1.9e+07""",D,"=""0.66056444""","=""0.76666958""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",,"=""T1277n,T1619CA,LS""","=""L298""",
"=""450""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""3500""","=""3.9e+06""",D,"=""0.67639568""","=""0.78127564""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""",,"=""T1277""","=""L298""",
"=""2200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""3000""","=""1.2e+07""",D,"=""0.65573285""","=""0.75754450""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",,"=""T1619CA,LS""","=""L298""",
"=""2000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""2500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""1000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""2000""","=""1.9e+07""",D,"=""0.67639568""","=""0.77680349""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",,"=""T1619CA,LS""","=""L298""",
"=""7500""","=""1.7e+07""",D,"=""0.65573285""","=""0.75561255""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""",,"=""T1619CA,LS""","=""L298""",
"=""3000""","=""2.1e+07""",D,"=""0.66056444""","=""0.75967711""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""",,"=""T1619CA,LS""","=""L298""",
"=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""4000""","=""4.4e+06""",E,"=""0.67639568""","=""0.77447202""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""T1619CA,LS""","=""L298""",
"=""1500""","=""3.1e+06""",E,"=""0.66056444""","=""0.75754450""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",,"=""T1619CA,LS""","=""L298""",
"=""3500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""500""","=""3.9e+06""",E,"=""0.66364880""","=""0.75967711""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""",,"=""T1619CA,LS""","=""L298""",
"=""1000""","=""6.6e+06""",D,"=""0.66056444""","=""0.75561255""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""",,"=""T1619CA,LS""","=""L298""",
"=""3500""","=""2.4e+07""",D,"=""0.67639568""","=""0.77137024""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""",,"=""T1619CA,LS""","=""L298""",
"=""250""","=""8.3e+06""",D,"=""0.68222616""","=""0.77680349""","=""3s2.3p4.(3P).4s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",,"=""T1619CA,LS""","=""L298""",
"=""1000""","=""9.1e+06""",D,"=""0.66364880""","=""0.75754450""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",,"=""T1619CA,LS""","=""L298""",
"=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""400""","=""1.9e+07""",D,"=""0.68222616""","=""0.77447202""","=""3s2.3p4.(3P).4s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""T1619CA,LS""","=""L298""",
"=""331""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""231""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""269""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""1000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""180""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""195""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""172""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""350""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""310""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""550""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""525""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""148""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""294""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""269""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""381""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""169""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""1094""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""1487""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""193""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""2780""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""277""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""342""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""735""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""283""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""129""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""259""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""227""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""717""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""185""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""227""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""85""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L298""",
"=""""","=""1.23e-02""",A,"=""0.000000000""","=""0.008040578""","=""3s2.3p5""","=""2P*""","=""3/2""","=""3s2.3p5""","=""2P*""","=""1/2""",M1,"=""T335""","=""""",
