intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""15""","=""""",,"=""0.00000000""","=""1.1677020""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""5/2""",,"=""""","=""L7481""",
"=""10*""","=""""",,"=""0.003682804""","=""1.1711903""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4P""","=""3/2""",,"=""""","=""L7481""",
"=""10*""","=""""",,"=""0.00000000""","=""1.1675401""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",,"=""""","=""L7481""",
"=""10*""","=""""",,"=""0.003682804""","=""1.1711624""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""2P""","=""1/2""",,"=""""","=""L7481""",
"=""10""","=""""",,"=""0.003682804""","=""1.1684251""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",,"=""""","=""L7481""",
"=""12""","=""""",,"=""0.00000000""","=""1.1507715""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""",,"=""""","=""L7481""",
"=""10""","=""""",,"=""0.003682804""","=""1.1534926""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""1/2""",,"=""""","=""L7481""",
"=""10*""","=""""",,"=""0.00000000""","=""1.1470782""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4s""","=""4P""","=""3/2""",,"=""""","=""L7481""",
"=""10*""","=""""",,"=""0.003682804""","=""1.1507715""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""",,"=""""","=""L7481""",
"=""150*""","=""""",,"=""0.00000000""","=""1.12925263""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",,"=""""","=""L7481""",
"=""150*""","=""3.13e+08""",B,"=""0.00000000""","=""1.12924454""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""",,"=""T7663,T2177""","=""L7481""",
"=""125""","=""2.64e+08""",B,"=""0.003682804""","=""1.12925263""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",,"=""T7663,T2177""","=""L7481""",
"=""500""","=""2.42e+08""",B+,"=""0.00000000""","=""0.9573433""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3s""","=""2P""","=""1/2""",,"=""T7663,T7574""","=""L7481""",
"=""1000""","=""5.98e+08""",B+,"=""0.00000000""","=""0.9543796""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""",,"=""T7663,T7574""","=""L7481""",
"=""750""","=""4.74e+08""",B+,"=""0.003682804""","=""0.9573433""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3s""","=""2P""","=""1/2""",,"=""T7663,T7574""","=""L7481""",
"=""500""","=""1.15e+08""",B+,"=""0.003682804""","=""0.9543796""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""",,"=""T7663,T7574""","=""L7481""",
"=""20""","=""""",,"=""0.00000000""","=""0.9371505""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3s""","=""4P""","=""1/2""",,"=""""","=""L7481""",
"=""350""","=""""",,"=""0.00000000""","=""0.9356930""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""",,"=""""","=""L7481""",
"=""100""","=""""",,"=""0.003682804""","=""0.9371505""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3s""","=""4P""","=""1/2""",,"=""""","=""L7481""",
"=""40""","=""""",,"=""0.00000000""","=""0.9331895""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""",,"=""""","=""L7481""",
"=""100""","=""""",,"=""0.003682804""","=""0.9356930""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""",,"=""""","=""L7481""",
intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""6""","=""""",,"=""0.9331895""","=""1.1866622""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p4.(3P).4p""","=""4S*""","=""3/2""",,"=""""","=""L7481""",
"=""12""","=""""",,"=""0.9331895""","=""1.1815443""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p4.(3P).4p""","=""4D*""","=""7/2""",,"=""""","=""L7481""",
"=""5""","=""""",,"=""0.9543796""","=""1.1880631""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p4.(3P).4p""","=""2P*""","=""3/2""",,"=""""","=""L7481""",
"=""8""","=""""",,"=""0.9573433""","=""1.1891117""","=""2s2.2p4.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p4.(3P).4p""","=""2P*""","=""1/2""",,"=""""","=""L7481""",
"=""5""","=""""",,"=""0.9543796""","=""1.1859380""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p4.(3P).4p""","=""2D*""","=""3/2""",,"=""""","=""L7481""",
"=""5""","=""""",,"=""0.9573433""","=""1.1880631""","=""2s2.2p4.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p4.(3P).4p""","=""2P*""","=""3/2""",,"=""""","=""L7481""",
"=""6""","=""""",,"=""1.0563217""","=""1.2399691""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).5d""","=""4D""","=""7/2""",,"=""""","=""L7481""",
"=""15""","=""""",,"=""1.0660675""","=""1.2402441""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).5d""","=""4F""","=""9/2""",,"=""""","=""L7481""",
"=""12""","=""""",,"=""1.0676770""","=""1.2402495""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).5d""","=""2F""","=""7/2""",,"=""""","=""L7481""",
"=""18""","=""""",,"=""1.0574423""","=""1.2218701""","=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""2F""","=""5/2""",,"=""""","=""L7481""",
"=""12""","=""""",,"=""1.0563217""","=""1.2203968""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""4F""","=""7/2""",,"=""""","=""L7481""",
"=""10""","=""""",,"=""1.0574423""","=""1.2207851""","=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""4P""","=""5/2""",,"=""""","=""L7481""",
"=""20""","=""""",,"=""1.0583782""","=""1.2203642""","=""2s2.2p4.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p4.(3P).4d""","=""4P""","=""3/2""",,"=""""","=""L7481""",
"=""12""","=""""",,"=""1.0583782""","=""1.2202813""","=""2s2.2p4.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p4.(3P).4d""","=""2P""","=""1/2""",,"=""""","=""L7481""",
"=""15""","=""""",,"=""1.0563217""","=""1.2173031""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""2D""","=""5/2""",,"=""""","=""L7481""",
"=""40""","=""""",,"=""1.0563217""","=""1.2170649""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""4D""","=""5/2""",,"=""""","=""L7481""",
"=""90""","=""""",,"=""1.0563217""","=""1.2169474""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""4D""","=""7/2""",,"=""""","=""L7481""",
"=""18""","=""""",,"=""1.0574423""","=""1.2175750""","=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""4D""","=""1/2""",,"=""""","=""L7481""",
"=""25""","=""""",,"=""1.0574423""","=""1.2172468""","=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""4D""","=""3/2""",,"=""""","=""L7481""",
"=""25""","=""""",,"=""1.0574423""","=""1.2170649""","=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""4D""","=""5/2""",,"=""""","=""L7481""",
"=""12""","=""""",,"=""1.0676770""","=""1.2207851""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""4P""","=""5/2""",,"=""""","=""L7481""",
"=""25""","=""""",,"=""1.0689943""","=""1.2218701""","=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""2F""","=""5/2""",,"=""""","=""L7481""",
"=""70""","=""""",,"=""1.0676770""","=""1.2203968""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""4F""","=""7/2""",,"=""""","=""L7481""",
"=""50""","=""""",,"=""1.0563217""","=""1.2082991""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).5s""","=""4P""","=""5/2""",,"=""""","=""L7481""",
"=""150""","=""""",,"=""1.0660675""","=""1.2175039""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).4d""","=""4F""","=""9/2""",,"=""""","=""L7481""",
"=""80""","=""""",,"=""1.0660675""","=""1.2169474""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).4d""","=""4D""","=""7/2""",,"=""""","=""L7481""",
"=""900""","=""2.36e+05""",C,"=""0.9331895""","=""1.0838319""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""",,"=""T7043""","=""L7481""",
"=""100""","=""""",,"=""1.0676770""","=""1.2175121""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""2F""","=""7/2""",,"=""""","=""L7481""",
