intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""g,a""","=""""",,"=""0.00000000""","=""4.3394""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3p2.(2P)""","=""1P*""","=""1""",,"=""""","=""L4561""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.2678""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3p2.(2S)""","=""1P*""","=""1""",,"=""""","=""L4561""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.2326""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.8d?""","=""2[3/2]*?""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.2296""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.9s<1/2>?""","=""(1/2,1/2)*?""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.2149""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.6d""","=""2[3/2]*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.2116""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.7s<1/2>""","=""(1/2,1/2)*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.2053""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.7d""","=""2[3/2]*""","=""1""",,"=""""","=""L1184""",
"=""*""","=""""",,"=""0.00000000""","=""4.1953""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.5d""","=""2[3/2]*""","=""1""",,"=""""","=""L1184""",
"=""g,a*""","=""""",,"=""0.00000000""","=""4.1953""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.6d""","=""2[3/2]*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.1923""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.6s<1/2>""","=""(1/2,1/2)*""","=""1""",,"=""""","=""L2781""",
"=""g,a*""","=""""",,"=""0.00000000""","=""4.1759""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.5d""","=""2[1/2]*""","=""1""",,"=""""","=""L1184""",
